,Date,Período,Região,Estado,Variante,Variantes relevantes,Classificação,Frequência
1275,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.5,Não VOC/VOI,Não VOC/VOI,2
1276,2021-05,Mai 2021,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
1277,2021-05,Mai 2021,Sudeste,São Paulo,B.1.1.318,Não VOC/VOI,Não VOC/VOI,4
1278,2021-05,Mai 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,95
1279,2021-05,Mai 2021,Sudeste,São Paulo,B.1.177,Não VOC/VOI,Não VOC/VOI,1
1280,2021-05,Mai 2021,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,1
1281,2021-05,Mai 2021,Sudeste,São Paulo,B.1.631,Não VOC/VOI,Não VOC/VOI,1
1282,2021-05,Mai 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,2844
1283,2021-05,Mai 2021,Sudeste,São Paulo,P.1.3,Outras VOC/VOI,VOC/VOI,4
1284,2021-05,Mai 2021,Sudeste,São Paulo,P.1.5,Não VOC/VOI,Não VOC/VOI,1
1285,2021-05,Mai 2021,Sudeste,São Paulo,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,71
1286,2021-05,Mai 2021,Sudeste,São Paulo,P.2,P.2,VOC/VOI,1
1287,2021-05,Mai 2021,Sudeste,São Paulo,P.4,Não VOC/VOI,Não VOC/VOI,57
1288,2021-05,Mai 2021,Sudeste,São Paulo,P.5,Não VOC/VOI,Não VOC/VOI,3
1289,2021-05,Mai 2021,Sul,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
1290,2021-05,Mai 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,94
1291,2021-05,Mai 2021,Sul,Paraná,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,4
1292,2021-05,Mai 2021,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,24
1293,2021-05,Mai 2021,Sul,Rio Grande do Sul,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1294,2021-05,Mai 2021,Sul,Rio Grande do Sul,C.37 (Lambda),Outras VOC/VOI,VOC/VOI,1
1295,2021-05,Mai 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,136
1296,2021-05,Mai 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,47
1297,2021-05,Mai 2021,Sul,Santa Catarina,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1298,2021-06,Jun 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,353
1299,2021-06,Jun 2021,Centro-oeste,Goiás,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,118
1300,2021-06,Jun 2021,Centro-oeste,Mato Grosso,B.1,Não VOC/VOI,Não VOC/VOI,1
1301,2021-06,Jun 2021,Centro-oeste,Mato Grosso,B.1.621,Não VOC/VOI,Não VOC/VOI,1
1302,2021-06,Jun 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,10
1303,2021-06,Jun 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,86
1304,2021-06,Jun 2021,Nordeste,Alagoas,P.1.3,Outras VOC/VOI,VOC/VOI,1
1305,2021-06,Jun 2021,Nordeste,Bahia,B.1,Não VOC/VOI,Não VOC/VOI,1
1306,2021-06,Jun 2021,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
1307,2021-06,Jun 2021,Nordeste,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,21
1308,2021-06,Jun 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,79
1309,2021-06,Jun 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,92
1310,2021-06,Jun 2021,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,7
1311,2021-06,Jun 2021,Nordeste,Maranhão,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,10
1312,2021-06,Jun 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,19
1313,2021-06,Jun 2021,Nordeste,Paraíba,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,3
1314,2021-06,Jun 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,54
1315,2021-06,Jun 2021,Nordeste,Pernambuco,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,7
1316,2021-06,Jun 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,15
1317,2021-06,Jun 2021,Nordeste,Sergipe,P.1 (Gama),P.1 (Gama),VOC/VOI,4
1318,2021-06,Jun 2021,Norte,Amapá,P.1 (Gama),P.1 (Gama),VOC/VOI,26
1319,2021-06,Jun 2021,Norte,Amapá,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,15
1320,2021-06,Jun 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,46
1321,2021-06,Jun 2021,Norte,Amazonas,P.1.3,Outras VOC/VOI,VOC/VOI,1
1322,2021-06,Jun 2021,Norte,Amazonas,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,143
1323,2021-06,Jun 2021,Norte,Amazonas,P.1.5,Não VOC/VOI,Não VOC/VOI,3
1324,2021-06,Jun 2021,Norte,Amazonas,P.1.6 (Gama),P.1.6 (Gama),VOC/VOI,101
1325,2021-06,Jun 2021,Norte,Amazonas,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1326,2021-06,Jun 2021,Norte,Amazonas,P.1.8,Outras VOC/VOI,VOC/VOI,1
1327,2021-06,Jun 2021,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,62
1328,2021-06,Jun 2021,Norte,Pará,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,5
1329,2021-06,Jun 2021,Norte,Tocantins,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,1
1330,2021-06,Jun 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,11
1331,2021-06,Jun 2021,Norte,Tocantins,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,10
1332,2021-06,Jun 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,10
1333,2021-06,Jun 2021,Sudeste,Minas Gerais,P.1 (Gama),P.1 (Gama),VOC/VOI,5
1334,2021-06,Jun 2021,Sudeste,Minas Gerais,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1335,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,2
1336,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,5
1337,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,63
1338,2021-06,Jun 2021,Sudeste,Rio de Janeiro,B.1.621,Não VOC/VOI,Não VOC/VOI,1
1339,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,946
1340,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.3,Outras VOC/VOI,VOC/VOI,2
1341,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,3
1342,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.6 (Gama),P.1.6 (Gama),VOC/VOI,1
1343,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,8
1344,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.1.8,Outras VOC/VOI,VOC/VOI,29
1345,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,1
1346,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.4,Não VOC/VOI,Não VOC/VOI,1
1347,2021-06,Jun 2021,Sudeste,Rio de Janeiro,P.5,Não VOC/VOI,Não VOC/VOI,5
1348,2021-06,Jun 2021,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1349,2021-06,Jun 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,14
1350,2021-06,Jun 2021,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,8
1351,2021-06,Jun 2021,Sudeste,São Paulo,C.37 (Lambda),Outras VOC/VOI,VOC/VOI,3
1352,2021-06,Jun 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,717
1353,2021-06,Jun 2021,Sudeste,São Paulo,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,1
1354,2021-06,Jun 2021,Sudeste,São Paulo,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,52
1355,2021-06,Jun 2021,Sudeste,São Paulo,P.4,Não VOC/VOI,Não VOC/VOI,28
1356,2021-06,Jun 2021,Sul,Paraná,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,2
1357,2021-06,Jun 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,58
1358,2021-06,Jun 2021,Sul,Paraná,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,5
1359,2021-06,Jun 2021,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,3
1360,2021-06,Jun 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,43
1361,2021-06,Jun 2021,Sul,Rio Grande do Sul,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,2
1362,2021-06,Jun 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1363,2021-06,Jun 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,75
1364,2021-06,Jun 2021,Sul,Santa Catarina,P.1.3,Outras VOC/VOI,VOC/VOI,2
1365,2021-06,Jun 2021,Sul,Santa Catarina,P.1.8,Outras VOC/VOI,VOC/VOI,5
1366,2021-07,Jul 2021,Centro-oeste,Distrito Federal,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1367,2021-07,Jul 2021,Centro-oeste,Goiás,B.1.177.86,Não VOC/VOI,Não VOC/VOI,1
1368,2021-07,Jul 2021,Centro-oeste,Goiás,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,4
1369,2021-07,Jul 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,99
1370,2021-07,Jul 2021,Centro-oeste,Goiás,P.1.3,Outras VOC/VOI,VOC/VOI,1
1371,2021-07,Jul 2021,Centro-oeste,Goiás,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,58
1372,2021-07,Jul 2021,Centro-oeste,Mato Grosso,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,1
1373,2021-07,Jul 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,55
1374,2021-07,Jul 2021,Nordeste,Alagoas,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1375,2021-07,Jul 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,9
1376,2021-07,Jul 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1377,2021-07,Jul 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,12
1378,2021-07,Jul 2021,Nordeste,Paraíba,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1379,2021-07,Jul 2021,Nordeste,Pernambuco,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,5
1380,2021-07,Jul 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,284
1381,2021-07,Jul 2021,Nordeste,Pernambuco,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,3
1382,2021-07,Jul 2021,Nordeste,Pernambuco,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,27
1383,2021-07,Jul 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,8
1384,2021-07,Jul 2021,Norte,Amapá,P.1 (Gama),P.1 (Gama),VOC/VOI,12
1385,2021-07,Jul 2021,Norte,Amapá,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,1
1386,2021-07,Jul 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,5
1387,2021-07,Jul 2021,Norte,Amazonas,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,35
1388,2021-07,Jul 2021,Norte,Amazonas,P.1.5,Não VOC/VOI,Não VOC/VOI,1
1389,2021-07,Jul 2021,Norte,Amazonas,P.1.6 (Gama),P.1.6 (Gama),VOC/VOI,6
1390,2021-07,Jul 2021,Norte,Pará,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1391,2021-07,Jul 2021,Norte,Pará,B.1.351 (Beta),Outras VOC/VOI,VOC/VOI,2
1392,2021-07,Jul 2021,Norte,Pará,P.2,P.2,VOC/VOI,1
1393,2021-07,Jul 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,6
1394,2021-07,Jul 2021,Norte,Tocantins,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,5
1395,2021-07,Jul 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
1396,2021-07,Jul 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,91
1397,2021-07,Jul 2021,Sudeste,Espírito Santo,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,10
1398,2021-07,Jul 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1399,2021-07,Jul 2021,Sudeste,Rio de Janeiro,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,98
1400,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,164
1401,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1.3,Outras VOC/VOI,VOC/VOI,2
1402,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,4
1403,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,4
1404,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.1.8,Outras VOC/VOI,VOC/VOI,14
1405,2021-07,Jul 2021,Sudeste,Rio de Janeiro,P.4,Não VOC/VOI,Não VOC/VOI,1
1406,2021-07,Jul 2021,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
1407,2021-07,Jul 2021,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,233
1408,2021-07,Jul 2021,Sudeste,São Paulo,B.1.621,Não VOC/VOI,Não VOC/VOI,5
1409,2021-07,Jul 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,164
1410,2021-07,Jul 2021,Sudeste,São Paulo,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,2
1411,2021-07,Jul 2021,Sudeste,São Paulo,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,14
1412,2021-07,Jul 2021,Sudeste,São Paulo,P.1.8,Outras VOC/VOI,VOC/VOI,1
1413,2021-07,Jul 2021,Sudeste,São Paulo,P.5,Não VOC/VOI,Não VOC/VOI,2
1414,2021-07,Jul 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,7
1415,2021-07,Jul 2021,Sul,Paraná,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1416,2021-07,Jul 2021,Sul,Paraná,P.2,P.2,VOC/VOI,1
1417,2021-07,Jul 2021,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
1418,2021-07,Jul 2021,Sul,Rio Grande do Sul,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),VOC/VOI,2
1419,2021-07,Jul 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,47
1420,2021-07,Jul 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,47
1421,2021-07,Jul 2021,Sul,Santa Catarina,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,4
1422,2021-07,Jul 2021,Sul,Santa Catarina,P.1.8,Outras VOC/VOI,VOC/VOI,11
