Data,Período,Região,Estado,Laboratório,Linhagens relevantes,Quantidade
2021-02-01,Fev 2021,Sudeste,Espírito Santo,Outros,P.1.* (Gama),2
2021-02-01,Fev 2021,Sudeste,Espírito Santo,Outros,P.2,7
2021-02-01,Fev 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,8
2021-02-01,Fev 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.7 (Alfa),3
2021-02-01,Fev 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.* (Gama),40
2021-02-01,Fev 2021,Sudeste,Minas Gerais,FIOCRUZ,P.2,57
2021-02-01,Fev 2021,Sudeste,Minas Gerais,Outros,B.1.1,1
2021-02-01,Fev 2021,Sudeste,Minas Gerais,Outros,B.1.1.28,10
2021-02-01,Fev 2021,Sudeste,Minas Gerais,Outros,B.1.1.33,2
2021-02-01,Fev 2021,Sudeste,Minas Gerais,Outros,B.1.1.7 (Alfa),5
2021-02-01,Fev 2021,Sudeste,Minas Gerais,Outros,Outras,4
2021-02-01,Fev 2021,Sudeste,Minas Gerais,Outros,P.1.* (Gama),49
2021-02-01,Fev 2021,Sudeste,Minas Gerais,Outros,P.2,47
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,1
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,2
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.7 (Alfa),4
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.617.2+AY.* (Delta),1
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,2
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.* (Gama),97
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,38
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.28,9
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),1
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,Outros,Outras,2
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,Outros,P.1.* (Gama),48
2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,Outros,P.2,55
2021-02-01,Fev 2021,Sudeste,São Paulo,FIOCRUZ,B.1.1.28,1
2021-02-01,Fev 2021,Sudeste,São Paulo,FIOCRUZ,P.1.* (Gama),5
2021-02-01,Fev 2021,Sudeste,São Paulo,FIOCRUZ,P.2,8
2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1.1,1
2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1.1.28,84
2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1.1.33,3
2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),21
2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,Outras,47
2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,P.1.* (Gama),498
2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,P.2,305
2021-02-01,Fev 2021,Sul,Paraná,FIOCRUZ,B.1.1,4
2021-02-01,Fev 2021,Sul,Paraná,FIOCRUZ,B.1.1.28,9
2021-02-01,Fev 2021,Sul,Paraná,FIOCRUZ,B.1.1.7 (Alfa),2
2021-02-01,Fev 2021,Sul,Paraná,FIOCRUZ,P.1.* (Gama),53
2021-02-01,Fev 2021,Sul,Paraná,FIOCRUZ,P.2,56
2021-02-01,Fev 2021,Sul,Paraná,Outros,B.1.1,1
2021-02-01,Fev 2021,Sul,Paraná,Outros,B.1.1.28,4
2021-02-01,Fev 2021,Sul,Paraná,Outros,B.1.1.7 (Alfa),7
2021-02-01,Fev 2021,Sul,Paraná,Outros,Outras,5
2021-02-01,Fev 2021,Sul,Paraná,Outros,P.1.* (Gama),30
2021-02-01,Fev 2021,Sul,Paraná,Outros,P.2,46
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,1
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,3
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.7 (Alfa),1
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,Outras,4
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1.* (Gama),21
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.2,33
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,B.1.1.28,4
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,B.1.1.33,1
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,Outras,8
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,P.1.* (Gama),104
2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,P.2,27
2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1,1
2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,1
2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.7 (Alfa),1
2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,Outras,4
2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,P.1.* (Gama),120
2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,P.2,30
2021-02-01,Fev 2021,Sul,Santa Catarina,Outros,B.1.1,2
2021-02-01,Fev 2021,Sul,Santa Catarina,Outros,B.1.1.28,2
2021-02-01,Fev 2021,Sul,Santa Catarina,Outros,B.1.1.7 (Alfa),1
2021-02-01,Fev 2021,Sul,Santa Catarina,Outros,P.1.* (Gama),75
2021-02-01,Fev 2021,Sul,Santa Catarina,Outros,P.2,10
2021-03-01,Mar 2021,Centro-oeste,Distrito Federal,FIOCRUZ,P.1.* (Gama),13
2021-03-01,Mar 2021,Centro-oeste,Distrito Federal,Outros,B.1.1.28,1
2021-03-01,Mar 2021,Centro-oeste,Distrito Federal,Outros,B.1.1.7 (Alfa),1
2021-03-01,Mar 2021,Centro-oeste,Distrito Federal,Outros,P.1.* (Gama),29
2021-03-01,Mar 2021,Centro-oeste,Distrito Federal,Outros,P.2,4
2021-03-01,Mar 2021,Centro-oeste,Goiás,Outros,B.1.1.7 (Alfa),10
2021-03-01,Mar 2021,Centro-oeste,Goiás,Outros,P.1.* (Gama),223
2021-03-01,Mar 2021,Centro-oeste,Goiás,Outros,P.2,9
2021-03-01,Mar 2021,Centro-oeste,Mato Grosso,Outros,B.1.1,1
2021-03-01,Mar 2021,Centro-oeste,Mato Grosso,Outros,P.1.* (Gama),32
2021-03-01,Mar 2021,Centro-oeste,Mato Grosso,Outros,P.2,3
2021-03-01,Mar 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.1.* (Gama),9
2021-03-01,Mar 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.2,2
2021-03-01,Mar 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,1
2021-03-01,Mar 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.* (Gama),34
2021-03-01,Mar 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.2,7
2021-03-01,Mar 2021,Nordeste,Alagoas,FIOCRUZ,P.1.* (Gama),24
2021-03-01,Mar 2021,Nordeste,Bahia,FIOCRUZ,B.1.1,3
2021-03-01,Mar 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.28,1
2021-03-01,Mar 2021,Nordeste,Bahia,FIOCRUZ,Outras,1
2021-03-01,Mar 2021,Nordeste,Bahia,FIOCRUZ,P.1.* (Gama),145
2021-03-01,Mar 2021,Nordeste,Bahia,FIOCRUZ,P.2,13
2021-03-01,Mar 2021,Nordeste,Bahia,Outros,B.1.1.28,1
2021-03-01,Mar 2021,Nordeste,Bahia,Outros,B.1.1.7 (Alfa),4
2021-03-01,Mar 2021,Nordeste,Bahia,Outros,P.1.* (Gama),55
2021-03-01,Mar 2021,Nordeste,Bahia,Outros,P.2,19
2021-03-01,Mar 2021,Nordeste,Ceará,FIOCRUZ,P.1.* (Gama),316
2021-03-01,Mar 2021,Nordeste,Ceará,FIOCRUZ,P.2,7
2021-03-01,Mar 2021,Nordeste,Ceará,Outros,P.1.* (Gama),77
2021-03-01,Mar 2021,Nordeste,Ceará,Outros,P.2,2
2021-03-01,Mar 2021,Nordeste,Maranhão,FIOCRUZ,Outras,3
2021-03-01,Mar 2021,Nordeste,Maranhão,FIOCRUZ,P.1.* (Gama),25
2021-03-01,Mar 2021,Nordeste,Maranhão,Outros,P.1.* (Gama),3
2021-03-01,Mar 2021,Nordeste,Paraíba,FIOCRUZ,B.1.1.7 (Alfa),1
2021-03-01,Mar 2021,Nordeste,Paraíba,FIOCRUZ,P.1.* (Gama),31
2021-03-01,Mar 2021,Nordeste,Paraíba,FIOCRUZ,P.2,3
2021-03-01,Mar 2021,Nordeste,Paraíba,Outros,P.1.* (Gama),7
2021-03-01,Mar 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1,2
2021-03-01,Mar 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.* (Gama),35
2021-03-01,Mar 2021,Nordeste,Pernambuco,FIOCRUZ,P.2,5
2021-03-01,Mar 2021,Nordeste,Pernambuco,Outros,P.1.* (Gama),52
2021-03-01,Mar 2021,Nordeste,Pernambuco,Outros,P.2,3
2021-03-01,Mar 2021,Nordeste,Piauí,FIOCRUZ,P.1.* (Gama),2
2021-03-01,Mar 2021,Nordeste,Piauí,Outros,P.1.* (Gama),1
2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.7 (Alfa),1
2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.* (Gama),60
2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.2,7
2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,Outros,B.1.1.28,1
2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,Outros,P.1.* (Gama),14
2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,Outros,P.2,1
2021-03-01,Mar 2021,Nordeste,Sergipe,FIOCRUZ,P.1.* (Gama),47
2021-03-01,Mar 2021,Nordeste,Sergipe,FIOCRUZ,P.2,3
2021-03-01,Mar 2021,Norte,Acre,Outros,P.1.* (Gama),37
2021-03-01,Mar 2021,Norte,Amapá,FIOCRUZ,P.1.* (Gama),16
2021-03-01,Mar 2021,Norte,Amapá,FIOCRUZ,P.2,1
2021-03-01,Mar 2021,Norte,Amapá,Outros,P.1.* (Gama),9
2021-03-01,Mar 2021,Norte,Amazonas,FIOCRUZ,P.1.* (Gama),158
2021-03-01,Mar 2021,Norte,Amazonas,Outros,P.1.* (Gama),32
2021-03-01,Mar 2021,Norte,Pará,FIOCRUZ,P.1.* (Gama),32
2021-03-01,Mar 2021,Norte,Pará,FIOCRUZ,P.2,1
2021-03-01,Mar 2021,Norte,Pará,Outros,B.1.1.33,1
2021-03-01,Mar 2021,Norte,Pará,Outros,P.1.* (Gama),31
2021-03-01,Mar 2021,Norte,Pará,Outros,P.2,1
2021-03-01,Mar 2021,Norte,Rondônia,Outros,P.1.* (Gama),2
2021-03-01,Mar 2021,Norte,Roraima,Outros,P.1.* (Gama),10
2021-03-01,Mar 2021,Norte,Tocantins,Outros,B.1.1.28,1
2021-03-01,Mar 2021,Norte,Tocantins,Outros,P.1.* (Gama),16
2021-03-01,Mar 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.7 (Alfa),8
2021-03-01,Mar 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1.* (Gama),9
2021-03-01,Mar 2021,Sudeste,Espírito Santo,FIOCRUZ,P.2,2
2021-03-01,Mar 2021,Sudeste,Espírito Santo,Outros,B.1.1.28,1
2021-03-01,Mar 2021,Sudeste,Espírito Santo,Outros,B.1.1.7 (Alfa),2
2021-03-01,Mar 2021,Sudeste,Espírito Santo,Outros,P.1.* (Gama),5
2021-03-01,Mar 2021,Sudeste,Espírito Santo,Outros,P.2,1
2021-03-01,Mar 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,1
2021-03-01,Mar 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.7 (Alfa),2
2021-03-01,Mar 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.* (Gama),58
2021-03-01,Mar 2021,Sudeste,Minas Gerais,FIOCRUZ,P.2,9
2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,B.1.1,1
2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,B.1.1.28,17
2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,B.1.1.33,1
2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,B.1.1.7 (Alfa),47
2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,Outras,2
2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.1.* (Gama),126
2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.2,27
2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,1
2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.7 (Alfa),6
2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.* (Gama),161
2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,11
2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.28,1
2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.33,1
2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),7
2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,Outras,4
2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,P.1.* (Gama),330
2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,P.2,12
2021-03-01,Mar 2021,Sudeste,São Paulo,FIOCRUZ,B.1.1.28,3
2021-03-01,Mar 2021,Sudeste,São Paulo,FIOCRUZ,B.1.1.7 (Alfa),1
2021-03-01,Mar 2021,Sudeste,São Paulo,FIOCRUZ,P.1.* (Gama),60
2021-03-01,Mar 2021,Sudeste,São Paulo,FIOCRUZ,P.2,7
2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.1,20
2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.1.28,70
2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.1.33,4
2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),172
2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,Outras,84
2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.1.* (Gama),2561
2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.2,194
2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,B.1.1,3
2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,B.1.1.28,5
2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,B.1.1.7 (Alfa),2
2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,P.1.* (Gama),206
2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,P.2,26
2021-03-01,Mar 2021,Sul,Paraná,Outros,B.1.1,17
2021-03-01,Mar 2021,Sul,Paraná,Outros,B.1.1.28,11
2021-03-01,Mar 2021,Sul,Paraná,Outros,B.1.1.7 (Alfa),22
2021-03-01,Mar 2021,Sul,Paraná,Outros,Outras,7
2021-03-01,Mar 2021,Sul,Paraná,Outros,P.1.* (Gama),329
2021-03-01,Mar 2021,Sul,Paraná,Outros,P.2,36
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,1
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,1
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,1
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,Outras,1
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1.* (Gama),67
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.2,14
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,B.1.1,2
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,B.1.1.28,1
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,Outras,4
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,P.1.* (Gama),265
2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,P.2,21
2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.7 (Alfa),1
2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,Outras,1
2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,P.1.* (Gama),82
2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,P.2,7
2021-03-01,Mar 2021,Sul,Santa Catarina,Outros,P.1.* (Gama),43
2021-03-01,Mar 2021,Sul,Santa Catarina,Outros,P.2,2
2021-04-01,Abr 2021,Centro-oeste,Distrito Federal,FIOCRUZ,B.1.1.7 (Alfa),1
2021-04-01,Abr 2021,Centro-oeste,Distrito Federal,FIOCRUZ,P.1.* (Gama),12
2021-04-01,Abr 2021,Centro-oeste,Distrito Federal,Outros,P.1.* (Gama),38
2021-04-01,Abr 2021,Centro-oeste,Goiás,FIOCRUZ,B.1.617.2+AY.* (Delta),2
2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,B.1.1.7 (Alfa),3
2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,B.1.617.2+AY.* (Delta),1
2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,P.1.* (Gama),198
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.7 (Alfa),1
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso,Outros,B.1.617.2+AY.* (Delta),2
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso,Outros,P.1.* (Gama),17
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,B.1.1,1
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.1.* (Gama),8
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.2,1
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.* (Gama),33
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.2,4
2021-04-01,Abr 2021,Nordeste,Alagoas,FIOCRUZ,P.1.* (Gama),60
2021-04-01,Abr 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.7 (Alfa),1
2021-04-01,Abr 2021,Nordeste,Bahia,FIOCRUZ,P.1.* (Gama),248
2021-04-01,Abr 2021,Nordeste,Bahia,FIOCRUZ,P.2,3
2021-04-01,Abr 2021,Nordeste,Bahia,Outros,B.1.1.28,1
2021-04-01,Abr 2021,Nordeste,Bahia,Outros,P.1.* (Gama),29
2021-04-01,Abr 2021,Nordeste,Bahia,Outros,P.2,1
2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,B.1.1,1
2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,P.1.* (Gama),207
2021-04-01,Abr 2021,Nordeste,Ceará,Outros,P.1.* (Gama),94
2021-04-01,Abr 2021,Nordeste,Maranhão,FIOCRUZ,P.1.* (Gama),54
2021-04-01,Abr 2021,Nordeste,Paraíba,FIOCRUZ,P.1.* (Gama),25
2021-04-01,Abr 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1.7 (Alfa),2
2021-04-01,Abr 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.* (Gama),119
2021-04-01,Abr 2021,Nordeste,Pernambuco,Outros,P.1.* (Gama),32
2021-04-01,Abr 2021,Nordeste,Pernambuco,Outros,P.2,2
2021-04-01,Abr 2021,Nordeste,Piauí,FIOCRUZ,P.1.* (Gama),15
2021-04-01,Abr 2021,Nordeste,Piauí,Outros,P.1.* (Gama),5
2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.* (Gama),59
2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.2,6
2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,Outros,P.1.* (Gama),23
2021-04-01,Abr 2021,Nordeste,Sergipe,FIOCRUZ,P.1.* (Gama),1
2021-04-01,Abr 2021,Norte,Acre,Outros,B.1.617.2+AY.* (Delta),1
2021-04-01,Abr 2021,Norte,Acre,Outros,P.1.* (Gama),55
2021-04-01,Abr 2021,Norte,Amapá,Outros,B.1.617.2+AY.* (Delta),1
2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,B.1.1.7 (Alfa),1
2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1.* (Gama),165
2021-04-01,Abr 2021,Norte,Amazonas,Outros,B.1.1.28,1
2021-04-01,Abr 2021,Norte,Amazonas,Outros,BA.1.* (Omicron),1
2021-04-01,Abr 2021,Norte,Amazonas,Outros,P.1.* (Gama),4
2021-04-01,Abr 2021,Norte,Pará,FIOCRUZ,P.1.* (Gama),34
2021-04-01,Abr 2021,Norte,Pará,Outros,P.1.* (Gama),3
2021-04-01,Abr 2021,Norte,Roraima,FIOCRUZ,P.1.* (Gama),1
2021-04-01,Abr 2021,Norte,Roraima,Outros,P.1.* (Gama),3
2021-04-01,Abr 2021,Norte,Tocantins,Outros,P.1.* (Gama),18
2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1,1
2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.7 (Alfa),6
2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1.* (Gama),28
2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,P.2,3
2021-04-01,Abr 2021,Sudeste,Espírito Santo,Outros,P.1.* (Gama),2
2021-04-01,Abr 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.7 (Alfa),8
2021-04-01,Abr 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.* (Gama),69
2021-04-01,Abr 2021,Sudeste,Minas Gerais,FIOCRUZ,P.2,1
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,B.1.1.28,3
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,B.1.1.7 (Alfa),7
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1.* (Gama),113
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.2,2
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.7 (Alfa),3
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.* (Gama),161
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,1
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.33,1
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),17
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,Outras,4
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.1.* (Gama),888
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.2,15
2021-04-01,Abr 2021,Sudeste,São Paulo,FIOCRUZ,P.1.* (Gama),10
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1,13
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1.28,43
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1.33,1
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),206
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.617.2+AY.* (Delta),1
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,Outras,106
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.* (Gama),5050
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.2,46
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,B.1.1,1
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,B.1.1.7 (Alfa),4
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,B.1.617.2+AY.* (Delta),4
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,Outras,1
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.1.* (Gama),240
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.2,5
2021-04-01,Abr 2021,Sul,Paraná,Outros,B.1.1,7
2021-04-01,Abr 2021,Sul,Paraná,Outros,B.1.1.28,3
2021-04-01,Abr 2021,Sul,Paraná,Outros,B.1.1.7 (Alfa),16
2021-04-01,Abr 2021,Sul,Paraná,Outros,Outras,1
2021-04-01,Abr 2021,Sul,Paraná,Outros,P.1.* (Gama),303
2021-04-01,Abr 2021,Sul,Paraná,Outros,P.2,3
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.617.2+AY.* (Delta),1
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,FIOCRUZ,Outras,2
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1.* (Gama),167
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.2,5
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,B.1.1.28,2
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,B.1.1.33,1
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,P.1.* (Gama),117
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,P.2,5
2021-04-01,Abr 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.7 (Alfa),1
2021-04-01,Abr 2021,Sul,Santa Catarina,FIOCRUZ,P.1.* (Gama),94
2021-04-01,Abr 2021,Sul,Santa Catarina,Outros,BA.1.* (Omicron),1
2021-04-01,Abr 2021,Sul,Santa Catarina,Outros,P.1.* (Gama),31
2021-05-01,Mai 2021,Centro-oeste,Distrito Federal,FIOCRUZ,P.1.* (Gama),5
2021-05-01,Mai 2021,Centro-oeste,Distrito Federal,Outros,P.1.* (Gama),131
2021-05-01,Mai 2021,Centro-oeste,Goiás,FIOCRUZ,P.1.* (Gama),7
2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,B.1.1.7 (Alfa),2
2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,P.1.* (Gama),247
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso,Outros,B.1.1,1
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso,Outros,B.1.617.2+AY.* (Delta),3
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso,Outros,P.1.* (Gama),86
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,FIOCRUZ,P.1.* (Gama),10
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.7 (Alfa),3
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.617.2+AY.* (Delta),1
