Date,Period,Region,State,Laboratory,Relevant lineages,Quantity
2021-02-01,Feb 2021,Northeast,Paraíba,FIOCRUZ,B.1.1.28,1
2021-02-01,Feb 2021,Northeast,Paraíba,FIOCRUZ,Others,1
2021-02-01,Feb 2021,Northeast,Paraíba,FIOCRUZ,P.1.* (Gamma),15
2021-02-01,Feb 2021,Northeast,Paraíba,FIOCRUZ,P.2,1
2021-02-01,Feb 2021,Northeast,Paraíba,Others,B.1.1.28,1
2021-02-01,Feb 2021,Northeast,Paraíba,Others,P.1.* (Gamma),3
2021-02-01,Feb 2021,Northeast,Paraíba,Others,P.2,6
2021-02-01,Feb 2021,Northeast,Pernambuco,FIOCRUZ,B.1.1,1
2021-02-01,Feb 2021,Northeast,Pernambuco,FIOCRUZ,P.1.* (Gamma),15
2021-02-01,Feb 2021,Northeast,Pernambuco,FIOCRUZ,P.2,4
2021-02-01,Feb 2021,Northeast,Pernambuco,Others,P.1.* (Gamma),25
2021-02-01,Feb 2021,Northeast,Pernambuco,Others,P.2,17
2021-02-01,Feb 2021,Northeast,Piauí,Others,B.1.1.33,3
2021-02-01,Feb 2021,Northeast,Piauí,Others,Others,3
2021-02-01,Feb 2021,Northeast,Piauí,Others,P.1.* (Gamma),13
2021-02-01,Feb 2021,Northeast,Piauí,Others,P.2,2
2021-02-01,Feb 2021,Northeast,Rio Grande do Norte,FIOCRUZ,Others,1
2021-02-01,Feb 2021,Northeast,Rio Grande do Norte,FIOCRUZ,P.1.* (Gamma),17
2021-02-01,Feb 2021,Northeast,Rio Grande do Norte,FIOCRUZ,P.2,9
2021-02-01,Feb 2021,Northeast,Rio Grande do Norte,Others,B.1.1,5
2021-02-01,Feb 2021,Northeast,Rio Grande do Norte,Others,B.1.1.28,2
2021-02-01,Feb 2021,Northeast,Rio Grande do Norte,Others,B.1.1.33,1
2021-02-01,Feb 2021,Northeast,Rio Grande do Norte,Others,Others,1
2021-02-01,Feb 2021,Northeast,Rio Grande do Norte,Others,P.1.* (Gamma),22
2021-02-01,Feb 2021,Northeast,Rio Grande do Norte,Others,P.2,14
2021-02-01,Feb 2021,Northeast,Sergipe,FIOCRUZ,B.1.1,1
2021-02-01,Feb 2021,Northeast,Sergipe,FIOCRUZ,B.1.1.28,3
2021-02-01,Feb 2021,Northeast,Sergipe,FIOCRUZ,B.1.1.33,1
2021-02-01,Feb 2021,Northeast,Sergipe,FIOCRUZ,Others,2
2021-02-01,Feb 2021,Northeast,Sergipe,FIOCRUZ,P.1.* (Gamma),114
2021-02-01,Feb 2021,Northeast,Sergipe,FIOCRUZ,P.2,21
2021-02-01,Feb 2021,Northeast,Sergipe,Others,Others,3
2021-02-01,Feb 2021,Northeast,Sergipe,Others,P.1.* (Gamma),32
2021-02-01,Feb 2021,Northeast,Sergipe,Others,P.2,4
2021-02-01,Feb 2021,North,Acre,Others,B.1.1.28,2
2021-02-01,Feb 2021,North,Acre,Others,Others,2
2021-02-01,Feb 2021,North,Acre,Others,P.1.* (Gamma),13
2021-02-01,Feb 2021,North,Amapá,FIOCRUZ,P.1.* (Gamma),27
2021-02-01,Feb 2021,North,Amapá,FIOCRUZ,P.2,7
2021-02-01,Feb 2021,North,Amapá,Others,B.1.1.28,1
2021-02-01,Feb 2021,North,Amapá,Others,Others,2
2021-02-01,Feb 2021,North,Amapá,Others,P.1.* (Gamma),28
2021-02-01,Feb 2021,North,Amapá,Others,P.2,15
2021-02-01,Feb 2021,North,Amazonas,FIOCRUZ,P.1.* (Gamma),98
2021-02-01,Feb 2021,North,Amazonas,Others,B.1.1,1
2021-02-01,Feb 2021,North,Amazonas,Others,P.1.* (Gamma),53
2021-02-01,Feb 2021,North,Pará,FIOCRUZ,P.1.* (Gamma),48
2021-02-01,Feb 2021,North,Pará,FIOCRUZ,P.2,11
2021-02-01,Feb 2021,North,Pará,Others,B.1.1,1
2021-02-01,Feb 2021,North,Pará,Others,B.1.1.28,1
2021-02-01,Feb 2021,North,Pará,Others,P.1.* (Gamma),21
2021-02-01,Feb 2021,North,Pará,Others,P.2,3
2021-02-01,Feb 2021,North,Rondônia,Others,P.1.* (Gamma),4
2021-02-01,Feb 2021,North,Rondônia,Others,P.2,1
2021-02-01,Feb 2021,North,Roraima,Others,P.1.* (Gamma),18
2021-02-01,Feb 2021,North,Tocantins,Others,B.1.1,1
2021-02-01,Feb 2021,North,Tocantins,Others,B.1.1.28,2
2021-02-01,Feb 2021,North,Tocantins,Others,P.1.* (Gamma),10
2021-02-01,Feb 2021,North,Tocantins,Others,P.2,9
2021-02-01,Feb 2021,Southeast,Espírito Santo,FIOCRUZ,B.1.1.28,3
2021-02-01,Feb 2021,Southeast,Espírito Santo,FIOCRUZ,B.1.1.33,1
2021-02-01,Feb 2021,Southeast,Espírito Santo,FIOCRUZ,B.1.1.7 (Alpha),4
2021-02-01,Feb 2021,Southeast,Espírito Santo,FIOCRUZ,P.1.* (Gamma),11
2021-02-01,Feb 2021,Southeast,Espírito Santo,FIOCRUZ,P.2,12
2021-02-01,Feb 2021,Southeast,Espírito Santo,Others,B.1.1.28,1
2021-02-01,Feb 2021,Southeast,Espírito Santo,Others,B.1.1.7 (Alpha),2
2021-02-01,Feb 2021,Southeast,Espírito Santo,Others,P.1.* (Gamma),2
2021-02-01,Feb 2021,Southeast,Espírito Santo,Others,P.2,7
2021-02-01,Feb 2021,Southeast,Minas Gerais,FIOCRUZ,B.1.1.28,8
2021-02-01,Feb 2021,Southeast,Minas Gerais,FIOCRUZ,B.1.1.7 (Alpha),3
2021-02-01,Feb 2021,Southeast,Minas Gerais,FIOCRUZ,P.1.* (Gamma),40
2021-02-01,Feb 2021,Southeast,Minas Gerais,FIOCRUZ,P.2,57
2021-02-01,Feb 2021,Southeast,Minas Gerais,Others,B.1.1,1
2021-02-01,Feb 2021,Southeast,Minas Gerais,Others,B.1.1.28,10
2021-02-01,Feb 2021,Southeast,Minas Gerais,Others,B.1.1.33,2
2021-02-01,Feb 2021,Southeast,Minas Gerais,Others,B.1.1.7 (Alpha),5
2021-02-01,Feb 2021,Southeast,Minas Gerais,Others,Others,4
2021-02-01,Feb 2021,Southeast,Minas Gerais,Others,P.1.* (Gamma),49
2021-02-01,Feb 2021,Southeast,Minas Gerais,Others,P.2,47
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,FIOCRUZ,B.1.1,1
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,FIOCRUZ,B.1.1.28,2
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,FIOCRUZ,B.1.1.7 (Alpha),4
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,FIOCRUZ,B.1.617.2+AY.* (Delta),1
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,FIOCRUZ,Others,2
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,FIOCRUZ,P.1.* (Gamma),97
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,FIOCRUZ,P.2,38
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,Others,B.1.1.28,9
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,Others,B.1.1.7 (Alpha),1
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,Others,Others,2
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,Others,P.1.* (Gamma),48
2021-02-01,Feb 2021,Southeast,Rio de Janeiro,Others,P.2,55
2021-02-01,Feb 2021,Southeast,São Paulo,FIOCRUZ,B.1.1.28,1
2021-02-01,Feb 2021,Southeast,São Paulo,FIOCRUZ,P.1.* (Gamma),5
2021-02-01,Feb 2021,Southeast,São Paulo,FIOCRUZ,P.2,8
2021-02-01,Feb 2021,Southeast,São Paulo,Others,B.1.1,1
2021-02-01,Feb 2021,Southeast,São Paulo,Others,B.1.1.28,84
2021-02-01,Feb 2021,Southeast,São Paulo,Others,B.1.1.33,3
2021-02-01,Feb 2021,Southeast,São Paulo,Others,B.1.1.7 (Alpha),21
2021-02-01,Feb 2021,Southeast,São Paulo,Others,Others,47
2021-02-01,Feb 2021,Southeast,São Paulo,Others,P.1.* (Gamma),498
2021-02-01,Feb 2021,Southeast,São Paulo,Others,P.2,305
2021-02-01,Feb 2021,South,Paraná,FIOCRUZ,B.1.1,4
2021-02-01,Feb 2021,South,Paraná,FIOCRUZ,B.1.1.28,9
2021-02-01,Feb 2021,South,Paraná,FIOCRUZ,B.1.1.7 (Alpha),2
2021-02-01,Feb 2021,South,Paraná,FIOCRUZ,P.1.* (Gamma),53
2021-02-01,Feb 2021,South,Paraná,FIOCRUZ,P.2,56
2021-02-01,Feb 2021,South,Paraná,Others,B.1.1,1
2021-02-01,Feb 2021,South,Paraná,Others,B.1.1.28,4
2021-02-01,Feb 2021,South,Paraná,Others,B.1.1.7 (Alpha),7
2021-02-01,Feb 2021,South,Paraná,Others,Others,5
2021-02-01,Feb 2021,South,Paraná,Others,P.1.* (Gamma),30
2021-02-01,Feb 2021,South,Paraná,Others,P.2,46
2021-02-01,Feb 2021,South,Rio Grande do Sul,FIOCRUZ,B.1.1.28,1
2021-02-01,Feb 2021,South,Rio Grande do Sul,FIOCRUZ,B.1.1.33,3
2021-02-01,Feb 2021,South,Rio Grande do Sul,FIOCRUZ,B.1.1.7 (Alpha),1
2021-02-01,Feb 2021,South,Rio Grande do Sul,FIOCRUZ,Others,4
2021-02-01,Feb 2021,South,Rio Grande do Sul,FIOCRUZ,P.1.* (Gamma),21
2021-02-01,Feb 2021,South,Rio Grande do Sul,FIOCRUZ,P.2,33
2021-02-01,Feb 2021,South,Rio Grande do Sul,Others,B.1.1.28,4
2021-02-01,Feb 2021,South,Rio Grande do Sul,Others,B.1.1.33,1
2021-02-01,Feb 2021,South,Rio Grande do Sul,Others,Others,8
2021-02-01,Feb 2021,South,Rio Grande do Sul,Others,P.1.* (Gamma),104
2021-02-01,Feb 2021,South,Rio Grande do Sul,Others,P.2,27
2021-02-01,Feb 2021,South,Santa Catarina,FIOCRUZ,B.1.1,1
2021-02-01,Feb 2021,South,Santa Catarina,FIOCRUZ,B.1.1.28,1
2021-02-01,Feb 2021,South,Santa Catarina,FIOCRUZ,B.1.1.7 (Alpha),1
2021-02-01,Feb 2021,South,Santa Catarina,FIOCRUZ,Others,4
2021-02-01,Feb 2021,South,Santa Catarina,FIOCRUZ,P.1.* (Gamma),120
2021-02-01,Feb 2021,South,Santa Catarina,FIOCRUZ,P.2,30
2021-02-01,Feb 2021,South,Santa Catarina,Others,B.1.1,2
2021-02-01,Feb 2021,South,Santa Catarina,Others,B.1.1.28,2
2021-02-01,Feb 2021,South,Santa Catarina,Others,B.1.1.7 (Alpha),1
2021-02-01,Feb 2021,South,Santa Catarina,Others,P.1.* (Gamma),75
2021-02-01,Feb 2021,South,Santa Catarina,Others,P.2,10
2021-03-01,Mar 2021,Central-west,Distrito Federal,FIOCRUZ,P.1.* (Gamma),13
2021-03-01,Mar 2021,Central-west,Distrito Federal,Others,B.1.1.28,1
2021-03-01,Mar 2021,Central-west,Distrito Federal,Others,B.1.1.7 (Alpha),1
2021-03-01,Mar 2021,Central-west,Distrito Federal,Others,P.1.* (Gamma),29
2021-03-01,Mar 2021,Central-west,Distrito Federal,Others,P.2,4
2021-03-01,Mar 2021,Central-west,Goiás,Others,B.1.1.7 (Alpha),10
2021-03-01,Mar 2021,Central-west,Goiás,Others,P.1.* (Gamma),223
2021-03-01,Mar 2021,Central-west,Goiás,Others,P.2,9
2021-03-01,Mar 2021,Central-west,Mato Grosso,Others,B.1.1,1
2021-03-01,Mar 2021,Central-west,Mato Grosso,Others,P.1.* (Gamma),32
2021-03-01,Mar 2021,Central-west,Mato Grosso,Others,P.2,3
2021-03-01,Mar 2021,Central-west,Mato Grosso do Sul,FIOCRUZ,P.1.* (Gamma),9
2021-03-01,Mar 2021,Central-west,Mato Grosso do Sul,FIOCRUZ,P.2,2
2021-03-01,Mar 2021,Central-west,Mato Grosso do Sul,Others,B.1.1.28,1
2021-03-01,Mar 2021,Central-west,Mato Grosso do Sul,Others,P.1.* (Gamma),34
2021-03-01,Mar 2021,Central-west,Mato Grosso do Sul,Others,P.2,7
2021-03-01,Mar 2021,Northeast,Alagoas,FIOCRUZ,P.1.* (Gamma),24
2021-03-01,Mar 2021,Northeast,Bahia,FIOCRUZ,B.1.1,3
2021-03-01,Mar 2021,Northeast,Bahia,FIOCRUZ,B.1.1.28,1
2021-03-01,Mar 2021,Northeast,Bahia,FIOCRUZ,Others,1
2021-03-01,Mar 2021,Northeast,Bahia,FIOCRUZ,P.1.* (Gamma),145
2021-03-01,Mar 2021,Northeast,Bahia,FIOCRUZ,P.2,13
2021-03-01,Mar 2021,Northeast,Bahia,Others,B.1.1.28,1
2021-03-01,Mar 2021,Northeast,Bahia,Others,B.1.1.7 (Alpha),4
2021-03-01,Mar 2021,Northeast,Bahia,Others,P.1.* (Gamma),55
2021-03-01,Mar 2021,Northeast,Bahia,Others,P.2,19
2021-03-01,Mar 2021,Northeast,Ceará,FIOCRUZ,P.1.* (Gamma),316
2021-03-01,Mar 2021,Northeast,Ceará,FIOCRUZ,P.2,7
2021-03-01,Mar 2021,Northeast,Ceará,Others,P.1.* (Gamma),77
2021-03-01,Mar 2021,Northeast,Ceará,Others,P.2,2
2021-03-01,Mar 2021,Northeast,Maranhão,FIOCRUZ,Others,3
2021-03-01,Mar 2021,Northeast,Maranhão,FIOCRUZ,P.1.* (Gamma),25
2021-03-01,Mar 2021,Northeast,Maranhão,Others,P.1.* (Gamma),3
2021-03-01,Mar 2021,Northeast,Paraíba,FIOCRUZ,B.1.1.7 (Alpha),1
2021-03-01,Mar 2021,Northeast,Paraíba,FIOCRUZ,P.1.* (Gamma),31
2021-03-01,Mar 2021,Northeast,Paraíba,FIOCRUZ,P.2,3
2021-03-01,Mar 2021,Northeast,Paraíba,Others,P.1.* (Gamma),7
2021-03-01,Mar 2021,Northeast,Pernambuco,FIOCRUZ,B.1.1,2
2021-03-01,Mar 2021,Northeast,Pernambuco,FIOCRUZ,P.1.* (Gamma),35
2021-03-01,Mar 2021,Northeast,Pernambuco,FIOCRUZ,P.2,5
2021-03-01,Mar 2021,Northeast,Pernambuco,Others,P.1.* (Gamma),52
2021-03-01,Mar 2021,Northeast,Pernambuco,Others,P.2,3
2021-03-01,Mar 2021,Northeast,Piauí,FIOCRUZ,P.1.* (Gamma),2
2021-03-01,Mar 2021,Northeast,Piauí,Others,P.1.* (Gamma),1
2021-03-01,Mar 2021,Northeast,Rio Grande do Norte,FIOCRUZ,B.1.1.7 (Alpha),1
2021-03-01,Mar 2021,Northeast,Rio Grande do Norte,FIOCRUZ,P.1.* (Gamma),60
2021-03-01,Mar 2021,Northeast,Rio Grande do Norte,FIOCRUZ,P.2,7
2021-03-01,Mar 2021,Northeast,Rio Grande do Norte,Others,B.1.1.28,1
2021-03-01,Mar 2021,Northeast,Rio Grande do Norte,Others,P.1.* (Gamma),14
2021-03-01,Mar 2021,Northeast,Rio Grande do Norte,Others,P.2,1
2021-03-01,Mar 2021,Northeast,Sergipe,FIOCRUZ,P.1.* (Gamma),47
2021-03-01,Mar 2021,Northeast,Sergipe,FIOCRUZ,P.2,3
2021-03-01,Mar 2021,North,Acre,Others,P.1.* (Gamma),37
2021-03-01,Mar 2021,North,Amapá,FIOCRUZ,P.1.* (Gamma),16
2021-03-01,Mar 2021,North,Amapá,FIOCRUZ,P.2,1
2021-03-01,Mar 2021,North,Amapá,Others,P.1.* (Gamma),9
2021-03-01,Mar 2021,North,Amazonas,FIOCRUZ,P.1.* (Gamma),158
2021-03-01,Mar 2021,North,Amazonas,Others,P.1.* (Gamma),32
2021-03-01,Mar 2021,North,Pará,FIOCRUZ,P.1.* (Gamma),32
2021-03-01,Mar 2021,North,Pará,FIOCRUZ,P.2,1
2021-03-01,Mar 2021,North,Pará,Others,B.1.1.33,1
2021-03-01,Mar 2021,North,Pará,Others,P.1.* (Gamma),31
2021-03-01,Mar 2021,North,Pará,Others,P.2,1
2021-03-01,Mar 2021,North,Rondônia,Others,P.1.* (Gamma),2
2021-03-01,Mar 2021,North,Roraima,Others,P.1.* (Gamma),10
2021-03-01,Mar 2021,North,Tocantins,Others,B.1.1.28,1
2021-03-01,Mar 2021,North,Tocantins,Others,P.1.* (Gamma),16
2021-03-01,Mar 2021,Southeast,Espírito Santo,FIOCRUZ,B.1.1.7 (Alpha),8
2021-03-01,Mar 2021,Southeast,Espírito Santo,FIOCRUZ,P.1.* (Gamma),9
2021-03-01,Mar 2021,Southeast,Espírito Santo,FIOCRUZ,P.2,2
2021-03-01,Mar 2021,Southeast,Espírito Santo,Others,B.1.1.28,1
2021-03-01,Mar 2021,Southeast,Espírito Santo,Others,B.1.1.7 (Alpha),2
2021-03-01,Mar 2021,Southeast,Espírito Santo,Others,P.1.* (Gamma),5
2021-03-01,Mar 2021,Southeast,Espírito Santo,Others,P.2,1
2021-03-01,Mar 2021,Southeast,Minas Gerais,FIOCRUZ,B.1.1.33,1
2021-03-01,Mar 2021,Southeast,Minas Gerais,FIOCRUZ,B.1.1.7 (Alpha),2
2021-03-01,Mar 2021,Southeast,Minas Gerais,FIOCRUZ,P.1.* (Gamma),58
2021-03-01,Mar 2021,Southeast,Minas Gerais,FIOCRUZ,P.2,9
2021-03-01,Mar 2021,Southeast,Minas Gerais,Others,B.1.1,1
2021-03-01,Mar 2021,Southeast,Minas Gerais,Others,B.1.1.28,17
2021-03-01,Mar 2021,Southeast,Minas Gerais,Others,B.1.1.33,1
2021-03-01,Mar 2021,Southeast,Minas Gerais,Others,B.1.1.7 (Alpha),47
2021-03-01,Mar 2021,Southeast,Minas Gerais,Others,Others,2
2021-03-01,Mar 2021,Southeast,Minas Gerais,Others,P.1.* (Gamma),126
2021-03-01,Mar 2021,Southeast,Minas Gerais,Others,P.2,27
2021-03-01,Mar 2021,Southeast,Rio de Janeiro,FIOCRUZ,B.1.1.28,1
2021-03-01,Mar 2021,Southeast,Rio de Janeiro,FIOCRUZ,B.1.1.7 (Alpha),6
2021-03-01,Mar 2021,Southeast,Rio de Janeiro,FIOCRUZ,P.1.* (Gamma),161
2021-03-01,Mar 2021,Southeast,Rio de Janeiro,FIOCRUZ,P.2,11
2021-03-01,Mar 2021,Southeast,Rio de Janeiro,Others,B.1.1.28,1
2021-03-01,Mar 2021,Southeast,Rio de Janeiro,Others,B.1.1.33,1
2021-03-01,Mar 2021,Southeast,Rio de Janeiro,Others,B.1.1.7 (Alpha),7
2021-03-01,Mar 2021,Southeast,Rio de Janeiro,Others,Others,4
2021-03-01,Mar 2021,Southeast,Rio de Janeiro,Others,P.1.* (Gamma),330
2021-03-01,Mar 2021,Southeast,Rio de Janeiro,Others,P.2,12
2021-03-01,Mar 2021,Southeast,São Paulo,FIOCRUZ,B.1.1.28,3
2021-03-01,Mar 2021,Southeast,São Paulo,FIOCRUZ,B.1.1.7 (Alpha),1
2021-03-01,Mar 2021,Southeast,São Paulo,FIOCRUZ,P.1.* (Gamma),60
2021-03-01,Mar 2021,Southeast,São Paulo,FIOCRUZ,P.2,7
2021-03-01,Mar 2021,Southeast,São Paulo,Others,B.1.1,20
2021-03-01,Mar 2021,Southeast,São Paulo,Others,B.1.1.28,70
2021-03-01,Mar 2021,Southeast,São Paulo,Others,B.1.1.33,4
2021-03-01,Mar 2021,Southeast,São Paulo,Others,B.1.1.7 (Alpha),172
2021-03-01,Mar 2021,Southeast,São Paulo,Others,Others,84
2021-03-01,Mar 2021,Southeast,São Paulo,Others,P.1.* (Gamma),2561
2021-03-01,Mar 2021,Southeast,São Paulo,Others,P.2,194
2021-03-01,Mar 2021,South,Paraná,FIOCRUZ,B.1.1,3
2021-03-01,Mar 2021,South,Paraná,FIOCRUZ,B.1.1.28,5
2021-03-01,Mar 2021,South,Paraná,FIOCRUZ,B.1.1.7 (Alpha),2
2021-03-01,Mar 2021,South,Paraná,FIOCRUZ,P.1.* (Gamma),206
2021-03-01,Mar 2021,South,Paraná,FIOCRUZ,P.2,26
2021-03-01,Mar 2021,South,Paraná,Others,B.1.1,17
2021-03-01,Mar 2021,South,Paraná,Others,B.1.1.28,11
2021-03-01,Mar 2021,South,Paraná,Others,B.1.1.7 (Alpha),22
2021-03-01,Mar 2021,South,Paraná,Others,Others,7
2021-03-01,Mar 2021,South,Paraná,Others,P.1.* (Gamma),329
2021-03-01,Mar 2021,South,Paraná,Others,P.2,36
2021-03-01,Mar 2021,South,Rio Grande do Sul,FIOCRUZ,B.1.1,1
